order_id,restaurant_lat,restaurant_lon,customer_lat,customer_lon,order_hour,order_day,order_month,weather,traffic,vehicle_type,num_items,restaurant_rating,delivery_person_age,delivery_person_exp,delivery_status
218,13.073947421535408,77.54451694898228,12.981832684388646,77.48013997379131,19,1,2,Windy,High,Car,4,3.1,25,0,1
219,13.044889869714165,77.61256405198287,13.085460493598166,77.52868037164976,14,5,7,Windy,Medium,Bike,7,1.1,24,1,1
220,13.104767023148254,77.47737345239128,13.142881480131113,77.52375923384074,8,0,10,Rainy,Medium,Scooter,7,3.2,22,7,1
221,13.047283867690103,77.6536836272842,12.921952467417274,77.67266671513605,16,2,2,Foggy,Medium,Car,5,4.7,18,7,0
222,13.020492581000642,77.66752880566929,13.108702483589163,77.62182331580485,11,3,11,Rainy,Medium,Scooter,5,1.9,39,3,1
223,12.878102430348427,77.73950948687298,13.036547225891733,77.67919282539357,12,0,2,Clear,High,Scooter,4,1.9,45,2,2
224,12.96031474091783,77.52811920762352,13.095188278476597,77.47096881722327,9,3,1,Windy,High,Car,9,4.7,24,0,2
225,12.929560710304518,77.4555369257129,13.045475770680342,77.59556427124149,6,4,11,Windy,High,Scooter,7,4.3,21,1,1
226,12.923196893013724,77.61368253932815,12.977184852182244,77.54713267377959,23,0,7,Rainy,High,Car,6,3.7,45,2,2
227,13.141903166425735,77.66203715131904,12.918422481832536,77.70498179322672,20,0,1,Windy,Low,Bike,3,3.9,36,2,1
228,12.967929317400028,77.6871222427649,12.871010567599349,77.66233674707297,6,0,3,Rainy,High,Car,5,1.2,23,0,1
229,13.117613966553135,77.50812167990745,13.010655509338216,77.71077754124804,7,4,11,Windy,Low,Bike,4,4.0,43,3,0
230,13.039341587799179,77.52852586071111,13.14709782835806,77.46392813672182,23,0,8,Rainy,High,Scooter,5,4.0,36,4,2
231,13.088443391062494,77.60377727758019,13.071412541504262,77.66624704686998,14,3,1,Clear,High,Scooter,2,1.2,43,1,2
232,13.000791127931558,77.549180242991,12.948203662419704,77.61200250564788,20,2,12,Rainy,High,Bike,5,4.2,25,7,2
233,13.023071165387908,77.70815344597624,13.09816144002602,77.69750000870467,17,0,6,Windy,Low,Car,7,3.6,22,6,0
234,12.99775530814566,77.59212804612162,13.080695200052922,77.60214817727774,21,4,12,Rainy,High,Bike,3,3.3,39,6,2
235,12.908572896339413,77.6898735932306,12.934490738006037,77.61206272337057,0,4,2,Rainy,High,Scooter,4,3.1,36,8,2
236,13.066735634578452,77.62418592814471,12.85429224693827,77.46553021428262,9,0,9,Windy,High,Bike,1,3.1,34,7,1
237,12.934231708732257,77.68192704248513,12.885448791560185,77.65055685951079,21,4,2,Clear,Medium,Bike,9,1.9,46,1,1
238,12.857294789929435,77.54980189595909,13.113191857093618,77.53194196268151,18,6,6,Rainy,Medium,Bike,3,1.0,44,7,0
239,13.04364168877215,77.69942498657909,13.100968910591462,77.45590817665365,2,1,4,Foggy,Medium,Scooter,6,4.8,34,9,1
240,12.903133203822115,77.53237169466531,12.938562700263509,77.46993114875181,6,5,9,Foggy,Low,Car,1,2.8,38,0,0
241,13.132137575305874,77.61382964240099,12.935558627885326,77.73718568268981,3,4,1,Clear,High,Car,5,1.2,22,9,1
242,13.136178573100777,77.51420213395217,13.087859496130742,77.55382318687396,4,6,1,Clear,Low,Scooter,5,2.3,34,8,0
243,13.124459317066135,77.59265795648786,13.131321240968626,77.71042268858635,5,6,10,Windy,High,Scooter,5,2.5,23,9,1
244,12.961047610076633,77.54545256285262,13.08374117703928,77.73790317022078,9,2,3,Windy,Low,Bike,1,4.5,47,2,0
245,12.85463698495866,77.53001102919117,13.031673603109228,77.7329801566512,11,1,11,Rainy,Medium,Car,7,2.4,26,6,1
246,13.128495568776318,77.7400955054084,12.922801405099541,77.71451757220983,13,3,6,Clear,High,Car,5,4.5,37,4,2
247,12.978455244495194,77.49802223164602,13.007724374228578,77.7184531737384,21,1,3,Rainy,Medium,Car,1,2.8,25,3,1
248,13.139996445713102,77.68619775123722,12.92005355757798,77.5367024133023,1,2,7,Windy,Medium,Scooter,8,1.7,24,5,0
249,13.139085993126777,77.74524948784496,13.092403426029032,77.49544096707811,2,5,9,Rainy,High,Car,6,2.1,44,7,2
250,13.105902836640208,77.45597044512202,12.96608832385532,77.64177876862638,0,1,12,Rainy,Low,Bike,7,4.4,39,4,1
251,12.938334667620875,77.65970822421264,13.100109165098209,77.59643167756064,2,0,10,Rainy,Medium,Car,4,1.6,48,8,0
252,12.965529318580577,77.52587354166688,12.964482765394818,77.47962401560855,23,4,2,Clear,Medium,Car,1,3.5,19,8,0
253,13.105341001455058,77.4621463472985,13.097244821559968,77.65326239480673,14,0,4,Foggy,High,Bike,8,3.9,47,7,2
254,12.945076601546884,77.570866873687,12.949995344549572,77.61885800224543,15,6,3,Clear,High,Bike,1,2.2,42,1,1
255,12.900847824005828,77.73056534305127,12.9820398113853,77.70892022024313,19,0,6,Rainy,Low,Scooter,9,4.2,43,4,2
256,13.017040378737505,77.4535295283101,13.034646525802797,77.63275513870651,1,6,5,Windy,Medium,Scooter,6,2.3,23,7,0
257,13.130846432248235,77.62636570757894,12.871086284208975,77.62218385391652,19,0,12,Foggy,Medium,Bike,5,2.1,48,5,1
258,13.058808939002493,77.6004189435786,13.13446211854464,77.58222551699978,15,6,3,Rainy,Low,Car,2,1.3,29,2,0
259,13.02101835102681,77.71201524931132,13.02208173583714,77.58883612096666,14,1,9,Rainy,High,Car,8,3.3,32,9,2
260,12.87915294813123,77.47520051435619,13.00234600440724,77.73631436809373,6,3,12,Windy,High,Bike,9,3.1,47,4,1
261,13.034502168009752,77.654457808966,13.101818191335974,77.49153380282007,4,6,8,Rainy,High,Scooter,3,3.6,43,8,2
262,13.14701615503128,77.65403290952999,13.109728818969048,77.58386564557466,4,5,3,Rainy,Low,Bike,8,2.9,18,8,1
263,12.892025204570958,77.65072400505869,13.006678121358705,77.64674817017806,20,4,10,Foggy,High,Car,5,1.8,47,1,2
264,13.00549889570912,77.7327003484805,13.128178697738091,77.57990319367713,8,1,5,Clear,High,Car,4,1.4,44,1,1
265,13.113211921578387,77.69692625870206,12.869421329822943,77.53496468811223,22,5,5,Windy,Low,Scooter,9,3.0,43,1,0
266,13.072230585326261,77.46259181787306,12.883967737675365,77.53620721122886,13,0,5,Windy,Medium,Scooter,7,3.1,22,2,1
267,13.05910472229858,77.59132485521135,13.029036469004332,77.52009681387732,18,2,8,Windy,Medium,Scooter,4,4.7,23,4,0
268,13.060745225196133,77.5693859168604,12.956219758538076,77.55317096017492,17,2,3,Clear,Low,Bike,5,3.0,41,9,0
269,12.957847345365927,77.54304416632725,12.98926754985676,77.71150243267508,8,6,3,Clear,High,Scooter,5,4.7,32,6,1
270,12.938077553279347,77.58540101754623,12.94842376536915,77.6015673650969,2,0,8,Foggy,High,Bike,2,3.5,49,2,1
271,13.092808346643555,77.5652582554778,12.97141759343348,77.52207161842335,10,6,9,Foggy,Medium,Bike,5,1.6,43,0,0
272,13.093034018403754,77.5797001699636,13.09679390414389,77.56535801510796,23,3,5,Windy,High,Bike,3,1.3,21,3,0
273,13.110121695574032,77.7437785596826,13.028042859956292,77.48174912362357,14,5,10,Clear,Medium,Scooter,5,4.8,29,6,0
274,13.123972165766942,77.47658989242488,13.14920336478505,77.72121072192162,3,4,8,Foggy,Medium,Bike,1,1.8,42,2,0
275,13.00340271965828,77.72666926095162,13.086063759346288,77.57245934962744,20,6,5,Rainy,High,Scooter,8,2.4,36,7,2
276,13.00045488840616,77.5940710140413,12.932099876230549,77.74411736137792,23,5,12,Clear,Medium,Bike,9,1.1,41,3,0
277,13.089488553690034,77.63712267364987,12.92930353531801,77.55426163197876,4,1,4,Rainy,Medium,Bike,9,2.1,35,9,1
278,13.04498917923333,77.6990548899853,12.950769481035103,77.70090681416814,17,3,2,Foggy,Low,Scooter,8,4.8,23,8,1
279,13.060590063177312,77.55813890874478,13.102977844194323,77.52691559398744,21,2,11,Rainy,High,Bike,2,1.4,33,2,2
280,13.088737800830831,77.57912657242639,12.85818629519517,77.47284586801328,22,0,4,Foggy,Low,Car,2,4.6,34,4,0
281,13.11700160254527,77.57285554408361,12.919054383661377,77.45952000850214,11,1,2,Windy,High,Bike,5,1.3,28,8,1
282,12.95139854705546,77.56241930676073,13.12147552610328,77.63185052799344,0,3,7,Windy,High,Scooter,6,3.6,21,9,1
283,12.962674885791984,77.72765879649407,13.041968930824975,77.54347210150208,21,5,7,Windy,High,Car,5,3.0,43,8,2
284,12.878194581952261,77.6986789673579,12.918054128650317,77.58305596414274,19,3,9,Clear,High,Scooter,1,3.9,33,6,2
285,13.023484042298852,77.4826999969589,12.915743490469774,77.69559411068023,1,3,12,Clear,Medium,Bike,1,4.1,26,8,0
286,12.860782682139023,77.48243700574314,13.10878543052783,77.52443242570844,8,5,4,Windy,Low,Scooter,8,3.7,40,7,0
287,12.989679405439738,77.5783608544559,13.118127252483115,77.54259574302047,21,1,5,Clear,Low,Bike,5,1.8,27,9,0
288,13.012793390412273,77.47959721301984,12.926839327288635,77.7036008555176,17,6,11,Foggy,Medium,Car,8,3.5,43,7,1
289,12.935962375638486,77.63572792858133,12.97615310742296,77.59782868200305,4,4,4,Rainy,Low,Scooter,3,3.5,30,2,1
290,13.027249978170703,77.49310748217852,13.100378721588495,77.69829955011575,21,5,4,Foggy,Low,Car,5,4.4,21,2,1
291,12.859150074981715,77.60671197919004,13.081302231582965,77.56234280103989,13,1,5,Windy,High,Car,2,1.5,31,9,2
292,12.861204456624764,77.45216598410111,13.094174831969825,77.56951099424813,10,5,3,Rainy,High,Bike,8,3.4,24,1,2
293,13.096780168197897,77.5449789045238,13.00551945723639,77.50014150853347,20,0,9,Foggy,High,Scooter,1,1.8,20,0,2
294,12.958057192423379,77.65315721710179,13.123464714491552,77.72490375607849,21,1,7,Rainy,High,Scooter,5,3.7,37,2,2
295,12.888118153795565,77.59521168206835,12.94778546318633,77.71903510820378,2,3,1,Clear,Medium,Scooter,7,3.1,34,9,0
296,13.006672978016441,77.7434808457997,12.897001640304255,77.74526510436944,8,4,1,Rainy,Medium,Car,5,1.8,31,3,0
297,13.080998065929583,77.71223113881986,13.06261969976946,77.57073413815091,1,4,1,Rainy,Medium,Bike,3,1.5,32,3,1
298,12.914746308249052,77.55772123371295,13.01180632480207,77.6955844825276,13,0,3,Windy,Low,Car,4,3.8,45,4,0
299,13.0368671427457,77.46364596244169,13.106375730642844,77.57448611950164,1,0,9,Clear,High,Scooter,9,4.3,18,9,1
300,12.87560423949813,77.7036878900345,12.874347774737414,77.5862896366763,20,2,8,Foggy,Low,Bike,5,2.5,21,7,1
301,12.865504516350581,77.7233702930944,13.10310772103142,77.69899981807845,9,2,9,Windy,High,Bike,3,3.5,42,6,1
302,13.009406389470444,77.69618821802571,12.937988395962646,77.50321003126592,18,2,5,Rainy,High,Bike,7,4.2,18,5,2
303,13.012190536483033,77.48838498227593,13.046456700150454,77.51609328033852,1,1,7,Foggy,Low,Bike,6,3.9,35,4,1
304,13.041228970449461,77.74937454032369,12.862038636723476,77.54441847211875,15,4,10,Rainy,Low,Bike,3,3.9,38,9,1
305,13.067827400116798,77.52757526646583,13.03287438889108,77.68645370975001,5,0,9,Rainy,Low,Scooter,3,3.2,47,9,0
306,13.142755623838761,77.66726147384252,13.0651815067562,77.56179546481043,11,6,5,Foggy,Medium,Scooter,4,1.5,30,9,0
307,13.004890104490359,77.72241046290071,12.960625064351685,77.55745046248423,21,2,8,Rainy,Low,Scooter,3,4.8,24,5,1
308,12.946886941882374,77.52070613429922,12.914623211578641,77.74964490357657,6,0,8,Rainy,Medium,Scooter,6,2.2,49,8,1
309,13.088555858430611,77.72247756640311,13.011289202981063,77.56514184292985,3,2,3,Foggy,Low,Car,1,1.5,49,7,0
310,12.931249675378622,77.54284447375846,13.099957241330694,77.52433116089468,7,1,5,Foggy,Medium,Bike,1,4.5,35,7,0
311,12.981691426211691,77.74292396671521,12.947064207488996,77.63696410346029,18,5,8,Windy,Low,Bike,7,4.5,40,5,0
312,12.87353691440268,77.53437800611414,12.925740789256384,77.69056398558651,9,1,10,Foggy,Medium,Scooter,8,4.5,38,0,1
313,12.857605223024636,77.73603074742735,12.933680592591307,77.47088235011695,0,3,3,Windy,Low,Scooter,4,3.1,23,0,0
314,13.138794524403378,77.46606339526781,13.134739645875,77.63566766934154,4,0,3,Foggy,High,Bike,7,2.2,36,4,2
315,13.100794036153662,77.66278160350095,12.957783074729369,77.46072063676407,5,6,6,Windy,Low,Car,2,4.2,27,7,0
316,13.05879226182811,77.6096333401511,12.851081271966486,77.60789970529386,18,5,7,Windy,Low,Car,9,4.7,33,4,0
317,12.972685883324282,77.59336312313683,13.084504362387886,77.52709746912734,17,5,7,Rainy,High,Bike,9,1.0,30,6,2
318,12.901988296021253,77.51704829427675,13.059782438600617,77.54199250930196,18,3,6,Clear,High,Scooter,7,4.6,39,1,1
319,12.896931112801326,77.66167873693294,12.88857047938089,77.59012878919472,18,5,7,Foggy,Medium,Bike,5,1.9,19,6,0
320,12.925072869449378,77.5072428474339,13.145471274740474,77.72813223822368,22,1,7,Foggy,High,Scooter,7,4.2,27,4,2
321,13.014767999411836,77.61585253879544,13.032418685591534,77.66320019197636,0,5,4,Rainy,Medium,Bike,7,4.2,43,9,1
322,13.064378776810019,77.52597360891208,13.00023384728218,77.73105367888535,19,6,8,Clear,Low,Bike,3,3.2,22,2,1
323,13.04805921301532,77.73668641393441,12.964665780286868,77.64799130136761,10,1,8,Clear,High,Scooter,7,2.8,47,0,1
324,12.933980169083783,77.4585893581507,13.119601826669092,77.45213232412637,2,5,2,Foggy,Medium,Bike,3,1.9,22,8,1
325,13.136459584198958,77.50991848403338,12.923189044425568,77.5296755592043,9,5,10,Foggy,Low,Bike,3,2.0,39,9,0
326,13.07136907500873,77.52269318191624,12.93573067006597,77.72173177331611,6,0,5,Windy,Medium,Car,7,3.0,36,6,0
327,13.01630621575342,77.57422034773035,12.886723242005969,77.64303365629033,16,6,2,Clear,Low,Car,7,1.6,35,7,0
328,13.033516223870306,77.51981907256102,13.077735728675279,77.74449417097108,23,3,3,Clear,Medium,Scooter,6,3.7,46,9,0
329,12.975880018728336,77.59740472708064,13.028664784121757,77.4967892057655,15,5,3,Windy,Low,Bike,7,1.1,36,9,0
330,12.924319296850348,77.71173965697756,13.032719850776349,77.53902434993196,6,6,5,Windy,Low,Car,5,1.1,21,3,0
331,12.956791803595378,77.66361902642275,12.915541129305838,77.55871029785511,12,5,8,Foggy,Medium,Scooter,9,3.0,25,2,2
332,13.07735383313931,77.62398859416054,13.045350516738125,77.54796734545019,11,3,3,Clear,Low,Car,1,2.1,44,4,0
333,12.854318046588926,77.47670095339481,13.07963753417406,77.52559745904496,11,3,7,Rainy,Medium,Car,5,2.9,40,0,1
334,12.884821792152074,77.65819763251679,12.957366559217707,77.58303971472704,7,0,5,Windy,Low,Bike,3,3.2,46,5,0
335,12.863800792606526,77.49992428529329,13.090404143188515,77.64268943701082,7,0,12,Clear,High,Car,8,2.2,29,0,1
336,12.86221864069569,77.68591021578851,12.954637176559606,77.54337707686601,12,0,10,Clear,High,Car,7,4.5,18,7,2
337,13.106638175203303,77.52501702755305,13.077441538452787,77.47390997699428,10,4,10,Clear,Medium,Bike,1,3.0,24,4,0
338,13.061097357814008,77.57511461849627,12.860119032237316,77.66255975806796,0,5,10,Clear,High,Scooter,9,4.3,46,9,1
339,12.992252148726198,77.55514106069538,13.015349380442096,77.58770496673438,16,6,4,Windy,High,Bike,5,4.6,20,6,1
340,12.8793502481953,77.70764417440246,13.140857968191966,77.61694469182702,18,1,2,Rainy,Low,Bike,1,4.6,21,3,1
341,12.99748476253505,77.48796333761402,13.144373380204717,77.58662019714917,12,4,6,Rainy,High,Scooter,1,1.3,43,4,2
342,12.99204153123417,77.61969346471544,12.934525773502521,77.71710725103647,22,4,4,Windy,Medium,Car,8,1.2,44,1,1
343,12.901960560973004,77.49261848283292,12.982419727324107,77.61762349914991,14,1,4,Clear,Medium,Bike,3,3.4,30,6,1
344,12.980155494771392,77.66143875083965,12.86889337239599,77.72698305195553,23,5,5,Windy,Low,Bike,9,2.6,28,8,0
345,12.969551420319211,77.72152343833834,13.11200239228138,77.6031726024668,11,2,9,Windy,High,Bike,8,4.1,24,6,2
346,13.034755029415665,77.58038229616018,13.020571645942065,77.53777644867209,20,2,1,Clear,Low,Scooter,6,4.8,19,3,1
347,13.040528095260294,77.5964276780795,12.965530203682155,77.55663277615287,16,2,5,Windy,High,Bike,6,1.3,42,7,2
348,12.863591202931612,77.72822685094484,12.883831167546745,77.60663878807544,2,6,5,Windy,High,Bike,5,3.5,44,5,1
349,12.962383784387942,77.60629741659481,13.134030185649067,77.6089968313415,6,0,2,Clear,High,Scooter,2,3.4,38,5,1
350,13.037757974714271,77.59627953141487,13.009065714346297,77.65620131046468,1,0,3,Rainy,Low,Car,6,4.5,21,2,1
351,13.000940877574026,77.62349873081129,12.934878378724871,77.51734846165598,1,3,4,Windy,Low,Bike,8,2.3,26,1,1
352,13.106946952356497,77.65676892090889,12.955064539039453,77.64765286998966,5,6,1,Foggy,High,Car,6,3.1,26,2,2
353,13.047608089485683,77.4820650125261,12.931209154276644,77.68357640251422,3,6,10,Clear,Medium,Scooter,7,4.8,19,6,0
354,12.898880328124429,77.69633315832246,13.030542942657094,77.6529775968401,15,3,3,Foggy,High,Car,2,5.0,42,2,1
355,12.87117062422013,77.58065150823597,13.128989072734154,77.59454843294527,14,4,1,Windy,Medium,Scooter,2,3.3,49,6,1
356,13.042725783461895,77.47170455296924,13.10700814099797,77.74750419533505,9,3,1,Rainy,High,Scooter,3,1.8,18,2,1
357,12.857953393162486,77.68585480075946,12.988114262627793,77.57144394773877,13,0,9,Windy,High,Car,7,4.2,18,3,2
358,13.02573267438204,77.56308499150589,13.097949808690302,77.48197718437395,8,4,4,Clear,Medium,Car,8,2.5,23,4,0
359,13.132069072427488,77.48011024852852,12.9769316443829,77.6964512646222,14,3,4,Rainy,Medium,Bike,4,4.6,30,1,1
360,13.022642253362763,77.64013371186297,12.925692142227591,77.51366036566412,6,3,4,Windy,Low,Scooter,6,4.2,34,4,0
361,12.966450977861957,77.7140394060301,13.145024534579928,77.66398567187073,6,6,11,Clear,Medium,Car,9,4.8,33,9,0
362,13.042986465532707,77.7163260528242,12.941166270391246,77.50369288481454,7,2,9,Foggy,High,Bike,7,1.9,23,5,2
363,12.987475867147454,77.73729904244269,12.947117269296072,77.45506321725739,18,0,11,Windy,Low,Scooter,4,2.7,39,8,0
364,13.013685036794781,77.71031163793,13.146907860335958,77.4979395811367,17,4,12,Foggy,High,Bike,8,2.0,28,9,2
365,13.132439442632958,77.45064227580365,12.890178247949697,77.56309660897274,16,1,8,Clear,Low,Bike,8,4.8,26,3,0
366,12.965830791340233,77.56407234992402,13.078160196402909,77.48198547413894,17,5,4,Clear,High,Scooter,7,3.9,24,9,1
367,13.138357169147175,77.69556277397164,13.13074382754482,77.50930372527071,18,3,12,Foggy,Medium,Bike,5,1.1,19,4,0
368,13.12160519258682,77.55987590179954,13.003538498282625,77.67938788330532,20,0,6,Rainy,High,Car,6,2.1,18,3,2
369,12.908737340436788,77.63046455191392,12.850756528510846,77.68096508239314,7,4,2,Windy,High,Bike,3,4.0,36,4,1
370,12.87080839026255,77.63189508421236,12.962517683233932,77.6952464681573,12,5,6,Clear,Low,Bike,3,3.7,33,0,0
371,12.880233400413228,77.55950759121166,12.883470697715447,77.70234657096428,10,6,1,Rainy,Medium,Scooter,4,1.2,19,7,1
372,12.855466547695464,77.72134217818439,12.974856298280109,77.57613076838413,18,0,5,Clear,Medium,Car,2,2.5,46,8,0
373,12.878332888226778,77.60096850361583,13.087008028492686,77.71026489820805,6,0,8,Clear,High,Car,6,4.2,25,2,2
374,13.054902032024907,77.58943526178125,12.98161346466514,77.60778106250422,4,4,1,Clear,High,Car,3,2.4,43,9,1
375,12.871356594538069,77.74925412369856,12.979577536403777,77.59117913508081,4,2,11,Foggy,Low,Car,2,2.0,28,2,0
376,12.945692689088128,77.59805010922179,13.017036843075655,77.66556089869873,7,5,2,Foggy,Low,Bike,9,3.8,27,8,0
377,13.103462593290837,77.50351947557857,13.024507175424304,77.51414552340798,9,2,3,Clear,Medium,Car,1,3.6,21,8,0
378,12.856981580720747,77.60392082685904,13.106888892639692,77.68684921304825,4,3,7,Windy,Medium,Car,4,1.1,36,6,0
379,13.094340544776681,77.69420502065599,12.942506631768685,77.57883974796987,14,2,12,Rainy,Low,Scooter,9,4.6,19,4,2
380,12.93455643243202,77.68305809806948,13.096501379310405,77.48818862420113,22,3,8,Clear,Low,Car,5,2.9,34,0,0
381,12.885449448286497,77.68657452953254,13.019780124607614,77.4857935740551,15,3,4,Rainy,High,Scooter,6,4.4,40,8,2
382,13.059021149609245,77.66240713519937,12.940158864915144,77.49947202315401,9,4,8,Clear,High,Car,4,2.6,19,5,1
383,13.038682854033965,77.52626534872,12.938537813201823,77.71717182027314,23,0,1,Rainy,Low,Bike,6,2.5,18,2,1
384,13.113241604058116,77.70862522575207,12.958341255131717,77.74728134667771,7,1,3,Windy,Low,Car,7,1.5,49,4,1
385,13.070521313141166,77.71803303961288,13.036807972785994,77.55709213976039,18,6,4,Rainy,Low,Scooter,6,4.2,39,8,1
386,13.091044279115454,77.50824580898556,12.919243519407985,77.5376431556616,3,1,5,Clear,High,Car,6,1.0,37,0,1
387,12.934610371771392,77.48913669096542,13.12610006850168,77.5156312917783,13,2,11,Windy,Medium,Bike,3,2.2,30,9,1
388,12.903231863133916,77.74268149057673,13.02247377525337,77.69714494315018,7,4,9,Clear,Low,Scooter,8,1.3,20,0,0
389,13.075184425492258,77.71049718909511,13.126004733098803,77.51276224472566,20,1,2,Clear,High,Bike,8,3.8,46,9,2
390,13.09205042178018,77.71797084416299,12.863921307573746,77.72722703897908,13,6,7,Foggy,Medium,Car,4,3.9,35,3,1
391,13.147151542600202,77.71591291538732,12.952783411138443,77.65020511369138,11,0,3,Rainy,Low,Car,8,2.3,23,5,1
392,12.973785303073427,77.61250604721012,12.856842298206287,77.71913833750075,0,3,12,Clear,Medium,Scooter,9,3.8,31,2,0
393,12.961605425737835,77.64392052099974,12.93167554452939,77.61620295631825,22,3,10,Windy,High,Bike,5,2.0,21,2,1
394,13.082923888222599,77.6136088556401,13.108601941680577,77.65720395865475,18,4,2,Windy,High,Bike,3,2.3,48,3,1
395,12.952241062075906,77.4653619047571,12.86098291475266,77.63583743019731,17,2,9,Windy,Low,Scooter,7,4.2,43,0,0
